question_id,answer
262531007," 1
"
524681000," Yes, she is standing.
"
524681001," The sun is in the sky.
"
524681002," A kite flying in the sky.
"
524681003," The kite is flying in the sky.
"
524681004," The kite is flying in the sky.
"
524681005," There are a lot of people flying a kite on the beach
"
524681006," The grass is green.
"
395000," Red
"
395001," Talking on a cell phone.
"
395002," Yes, he is an American.
"
397000," The leafy substance is basil
"
397001," Italy
"
397002," A pizza with cheese, basil, and tomato sauce
"
397003," The pizza has cheese, basil, and tomato sauce
"
400000," ""Boat""
"
400001," Yes, there is a dog in the boat.
"
400002," The dog is on the boat.
"
400003," Yes, the dog enjoys the boat ride
"
524694000," Yes, the giraffe is eating food.
"
524694001," Yes, the giraffe is relaxing.
"
524694002," Yes, the giraffe is fully grown.
"
524694003," The giraffe is leaning over the rock to eat the grass
"
524702000," Six
"
524702001," No, they are dressed for a dance party.
"
524702002," Yes, they are playing video games
"
524702003," They are playing a video game.
"
415000," Yes
"
415001," Blue shorts
"
415002," Yes, he is a professional tennis player
"
415003," United Airlines
"
546203000," This is the winter season.
"
546203001," Yes, it does have wheels.
"
546203002," Yes, but you have to be careful.
"
131493000," Two
"
131493001," The benches are made of metal
"
131493002," It is a bench that is being used for a picnic.
"
131493003," Two
"
131493004," Two
"
131494000," The motorcycle is black
"
131494001," Yes, the man on the left has a beard
"
131494002," Yes, they are all wearing helmets.
"
131497000," Yes, the dog's collar is red.
"
131497001," A big stuffed animal.
"
131497002," No, the dog is not in distress.
"
428000," A tie.
"
428001," No, he is not.
"
428002," The balloons are white.
"
393647000," The blue numbers on the bus are the stop numbers
"
393647001," The movie is called ""The Big Chill""
"
393647002," The bus is a city bus
"
393647003," Yes, this is a photo of a bus in America
"
393647004," A bus
"
393647005," Yes, this is in China.
"
393647006," 38
"
262576000," A silver laptop computer with a black screen
"
262576001," On
"
262576002," Yes
"
262576003," The laptop is sitting on a blue blanket
"
524725000," Yes, there is snow in the picture.
"
524725001," Two.
"
524725002," Yes, they are being used.
"
73000," The license number is 665
"
73001," It is a motorcycle
"
73002," The bike is white.
"
73003," A, B, and 3
"
393659000," Yes, the lights are on.
"
393659001," Two sinks in this bathroom
"
393659002," Two towels
"
131516000," Yes, the body parts of the stuffed animal can be seen.
"
131516001," Yes, it is a real animal.
"
131516002," Yes, there is a forlorn quality to this picture.
"
262594000," The rider's gloves are purple
"
262594001," Purple
"
262594002," ""Vintage""
"
524742000," The wall is painted with a variety of colors
"
524742001," Graffiti
"
524742002," Yes, it is legal to paint on public property.
"
131527000," Yes, it is cooked.
"
131527001," Yes, they are good for nibbling.
"
131527002," Broccoli
"
131527003," Broccoli
"
393674000," Yes, he is a baseball player
"
393674001," Yes, the stands are full.
"
393674002," Baseball
"
393674003," Black
"
393674004," The letters ""M"" and ""L""
"
393674005," Yes, the man is running to home plate
"
459000," A camera.
"
459001," A tie.
"
459002," Yes, there is a camera.
"
459003," Yes, he did.
"
262605000," Black and white
"
262605001," No, she is just playing with a hat.
"
262605002," A hat
"
262605003," No, this is not safe.
"
262605004," The black squares are for the woman's hat.
"
262605005," One.
"
262605006," The woman is throwing a hat at the light switch
"
262605007," No, there is not a bike in this room.
"
262605008," Yes, there is a woman in a black dress standing in the room
"
262605009," The woman is throwing a hat
"
262605010," One
"
262605011," Yes
"
262605012," Yes, this is America.
"
262608000," This is a plate of food.
"
262608001," Yes, it is a meal for a child.
"
262608002," Yes, it is a sandwich with a bun.
"
262608003," Yes, rice is part of this meal
"
262608004," Yes, it is.
"
262608005," Yes, it is a healthy dish.
"
262608006," It is likely a representative of a Chinese dish
"
262608007," Yes, a vegan would eat this.
"
262608008," Yes, there are onions on this plate.
"
262608009," The plate is white.
"
262609000," Yes, they are.
"
262609001," Yes, they are crossing the street.
"
262609002," She is crossing the street.
"
262609003," The woman's bag is blue
"
262609004," Apple
"
262609005," Yes, there are people waiting to cross the street
"
262609006," The traffic light is red.
"
262609007," She is wearing a red dress.
"
262609008," The arrow points to the crosswalk.
"
262609009," Yes, there are a lot of cars parked on the street
"
262609010," There are two lines in the crosswalk.
"
262609011," The apple emblem is on the building in the middle of the street.
"
262609012," Yes, there are cars on the street.
"
262609013," Yes, it is a straight street.
"
393682000," A slice of cheesecake with whipped cream and strawberries
"
393682001," The white substance on the left side of the plate and on top of the cake is whipped cream.
"
393682002," A slice of cheesecake with whipped cream and strawberries
"
393682003," It is a fork.
"
131539000," Yes, they are skiing.
"
131539001," No, they were skiing.
"
131539002," Yes, it has been windy lately.
"
131539003," Yes, this is the morning.
"
131539004," No, they are walking up the hill.
"
131539005," The closest skier's jacket is red.
"
131539006," Yes, they are having fun.
"
131539007," No clouds in the sky.
"
131539008," Yes, it is summer.
"
131539009," No, there are no trees visible in this image.
"
131539010," They are skiing.
"
472000," Yes, it is an airplane in the image
"
472001," No, the island is uninhabited.
"
472002," Yes, the blue patches are water.
"
472003," The plane is a small plane.
"
472004," Yes, the water rippling is caused by the plane flying over the water
"
472005," Yes, it is good weather for their flight.
"
262617000," The pizzas are green.
"
262617001," Three
"
262617002," Pizza
"
474000," A baseball glove.
"
474001," White
"
474002," Yes, there is grass.
"
393692000," A table
"
393692001," One
"
393692002," Yes, the lamp is on.
"
262626000," Yes, the kitty thinks it's going to rain.
"
262626001," Yes, the kitty is on the umbrella.
"
262626002," A cat
"
262626003," A black cat sitting on a bed
"
262626004," The black cat is sitting on the bed.
"
131556000," Yes, he is wearing goggles.
"
131556001," Yes, he is using poles.
"
131556002," A ski rail
"
131557000," Yes, it does look like a piece has been taken from the plate yet
"
131557001," Mushroom and cheese
"
131557002," A pattern of yellow and blue and white and yellow
"
131557003," No, there is no gluten in this pizza.
"
131557004," The pizza is made with mushrooms and cheese
"
131557005," The white substance on the plate is cheese
"
131557006," Yes, there are red peppers on the pizza
"
131557007," Yes, it is a deep dish pizza
"
486000," Yes, there are bicycles in the kitchen.
"
486001," Yes, the wall has been painted recently.
"
486002," The strainer is on the counter.
"
486003," Wood
"
524775000," A double decker bus
"
524775001," The bus is yellow and the boat is white
"
524775002," The two buses are full of people
"
524775003," A double decker bus
"
524775004," The bus is parked on the side of the road
"
524775005," The bus is a yellow and white bus
"
524775006," The bus belongs to the tour company ""Edinburgh Tours""
"
524775007," The buses are very fast.
"
524775008," Yes, it is a city.
"
488000," Yes, the batter is going to bunt.
"
488001," A baseball game
"
488002," Yes
"
488003," The distance between the players is about 10 feet
"
393710000," Yes, there are other people in the picture
"
393710001," Yes, I think it will fly high.
"
393710002," Blue
"
262642000," Yes, he is standing on a crowded street at night
"
262642001," Yes, he is eating a hot dog on the street
"
262642002," A hot dog.
"
502000," No, this is a black bear walking on the side of a hill
"
502001," Yes, the bear is looking at the camera.
"
502002," Yes, this is a black bear.
"
502003," Yes, there are rocks behind the bear
"
393720000," Black and white
"
393720001," Yes
"
393720002," No, he is not holding a camera.
"
393720003," He is performing a trick called a grind.
"
393720004," The skateboard is sitting on the edge of a ramp
"
393720005," No, he is not wearing a dress.
"
393720006," Yes, it is a snowboard.
"
262651000," The ship is a large blue ship
"
262651001," No, it is a ship docked at a dock.
"
262651002," Yes, it is a leisure boat.
"
131581000," Yes, there is a man riding a bike on the tracks
"
131581001," Yes, he is.
"
131581002," One engine is in the picture.
"
131581003," 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,"
262654000," Yes, there is a lot of healthy food on the plate.
"
262654001," Yes, it is in a bowl.
"
262654002," Beef, broccoli, and cauliflower
"
262654003," The plate is white.
"
262654004," There are 4 meat products on the plate.
"
524799000," The child is about 5 years old
"
524799001," Yes, they are the kid's skis
"
524799002," The girl is wearing red skis
"
262658000," Two people are seated at a table
"
262658001," Yes, they are on a boat.
"
262658002," Yes, it is night time
"
520000," The birds are flying over the water.
"
520001," Yes, it is a high bridge.
"
520002," No, it is a pier.
"
520003," The clouds are in the photo are called cirrus clouds.
"
520004," There are many birds in the sky.
"
520005," Yes, they are in a good location to catch fish.
"
520006," Yes, there are ships in the water.
"
131593000," White
"
131593001," Yes, she is wearing a ring.
"
131593002," Yes
"
131597000," There are many bikes parked in the parking lot.
"
131597001," The green things on the trees are the leaves.
"
131597002," Yes, it is marked in white lines.
"
131597003," Three motorcycles are parked in a row.
"
131597004," There are many motorcycles parked in the parking lot.
"
131597005," Yes, both wheels are on the ground.
"
131597006," Yes, there is a park bench in this photo.
"
393743000," She is a girl.
"
393743001," It is a pink flower.
"
393743002," A soccer ball
"
262672000," No, she is skiing down a hill.
"
262672001," Yes, this person is good at skiing
"
262672002," The car is parked in the snow.
"
262677000," A fire hydrant
"
262677001," Silver and red
"
262677002," One tree is in the picture.
"
262677003," One.
"
262677004," Silver and red
"
524822000," One
"
524822001," It is a couch.
"
524822002," Yes, there is room neat.
"
524822003," A plant.
"
524822004," The living room
"
524822005," A living room
"
524822006," No, he is a musician.
"
524822007," This is a living room
"
