question_id,answer
262609012," Yes, there are cars on the street.
"
262609013," Yes, it is.
"
393682000," A piece of cheesecake with raspberry filling and a fork
"
393682001," The white substance is whipped cream
"
393682002," A piece of cheesecake with raspberry filling
"
393682003," It is a fork.
"
131539000," Yes
"
131539001," No, they were skiing together.
"
131539002," Yes, it has been windy.
"
131539003," Yes
"
131539004," No, they are not.
"
131539005," The closest skier's jacket is red
"
131539006," Yes, they are having fun.
"
131539007," No clouds in the sky
"
131539008," Yes
"
131539009," No
"
131539010," They are skiing.
"
472000," Yes
"
472001," No, the island is uninhabited
"
472002," Yes, the blue patches are water
"
472003," The plane is a small plane.
"
472004," Yes, the water ripples
"
472005," Yes, it is a good weather for their flight.
"
262617000," Red
"
262617001," There are four pizza slices total.
"
262617002," Pizza
"
474000," A baseball glove
"
474001," White
"
474002," Yes
"
393692000," Wood
"
393692001," Three
"
393692002," Yes
"
262626000," No, the kitty is just looking at the pillow.
"
262626001," Yes, the kitty is on the umbrella.
"
262626002," A cat
"
262626003," The cat is sitting on the bed
"
262626004," The pillows are blue
"
131556000," Yes
"
131556001," Yes
"
131556002," A ski jump
"
131557000," Yes, it does.
"
131557001," Cheese, mushrooms, and onions
"
131557002," A pattern of yellow and blue and white and yellow
"
131557003," No, there is no gluten in this pizza.
"
131557004," The pizza is made with chicken, mushrooms, and cheese
"
131557005," The white substance on the plate is cheese
"
131557006," Yes, there are red peppers on the pizza.
"
131557007," Yes
"
486000," Yes, there are bicycles in the picture.
"
486001," Yes, the wall has been painted recently.
"
486002," The strainer is on the counter.
"
486003," Wood
"
524775000," This is a double decker bus
"
524775001," The bus is yellow and the boat is blue
"
524775002," The two buses are double decker buses.
"
524775003," A double decker bus
"
524775004," The bus is yellow and blue.
"
524775005," The bus is yellow and blue
"
524775006," The bus belongs to the company called ""Edinburgh bus""
"
524775007," They are very fast.
"
524775008," Yes
"
488000," Yes, the batter is going to bunt.
"
488001," Baseball
"
488002," Yes
"
488003," The distance between the players is about 20 feet
"
393710000," Yes, there are other people in the picture.
"
393710001," Yes
"
393710002," Blue
"
262642000," Yes
"
262642001," Yes
"
262642002," A hot dog
"
502000," No, this is a black bear
"
502001," Yes, it appears to be looking at the camera.
"
502002," Yes, this is a black bear
"
502003," Yes, there are rocks behind the bear
"
393720000," Black and white
"
393720001," Yes
"
393720002," No, he is not holding a camera.
"
393720003," He is performing a grind
"
393720004," The skateboard is sitting on the ramp
"
393720005," No
"
393720006," Yes
"
262651000," The ship is a cargo ship
"
262651001," No, it is a ship
"
262651002," Yes
"
131581000," Yes, there is a man riding a bike on the tracks
"
131581001," Yes
"
131581002," Two
"
131581003," 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15,"
262654000," Yes, there is a lot of meat and vegetables on the plate.
"
262654001," Yes, it is in a bowl
"
262654002," Beef
"
262654003," The plate is white
"
262654004," There are 4 meat products on the plate.
"
524799000," The child is about 5 years old
"
524799001," Yes, they are the kid's skis
"
524799002," The kid's skis are purple.
"
262658000," Two
"
262658001," Yes
"
262658002," Yes
"
520000," The birds
"
520001," No, this is a low bridge
"
520002," No, it is a river.
"
520003," The clouds are in the photo are called cirrus clouds.
"
520004," There are five birds in the sky.
"
520005," Yes, they are in a good location to catch fish.
"
520006," Yes, there are ships in the water.
"
131593000," White
"
131593001," Yes
"
131593002," Yes
"
131597000," There are three bikes in the image.
"
131597001," The green things on the trees are the leaves
"
131597002," Yes
"
131597003," There are three motorcycles in the image.
"
131597004," There are three motorcycles in the image.
"
131597005," Yes
"
131597006," Yes, there is a park bench in this photo.
"
393743000," She is wearing a pink and black outfit.
"
393743001," Pink
"
393743002," A soccer ball
"
262672000," No, she is just posing for the camera.
"
262672001," Yes, she is good at skiing.
"
262672002," The car is parked in the snow.
"
262677000," A chain
"
262677001," Silver
"
262677002," There are three trees in the picture.
"
262677003," 1
"
262677004," Silver and red
"
524822000," 4
"
524822001," A living room
"
524822002," Yes, there is room neat.
"
524822003," A plant
"
524822004," The living room
"
524822005," A living room
"
524822006," No, he is a musician.
"
524822007," This is a living room
"
524822008," Yes
"
524822009," A white chair
"
524822010," A chair
"
524822011," White
"
524822012," Two
"
524822013," Paris
"
524822014," Yes
"
524822015," White
"
524822016," Two
"
524822017," 4
"
524822018," No, the family was watching TV.
"
536000," The room in the house is the room in the house
"
536001," Yes, she is smiling
"
536002," 3
"
536003," A red object is the lady holding a red object
"
536004," The lady looking at the camera
"
536005," Three
"
536006," Yes, there is a trash can near the female
"
536007," Male
"
536008," 3
"
536009," No, they are not competing against each other, they are just having fun
"
536010," She is talking on the phone
"
536011," A phone
"
536012," Yes, the chandelier is hung low
"
536013," Yes, the girl in the black dress has blonde hair
"
536014," 3
"
536015," 3
"
536016," No, they are not teddy bears, they are three girls in formal dresses
"
536017," Yes, there is a person wearing glasses in the image
"
536018," No, they are not wearing hats
"
536019," Talking on the phone
"
536020," No, they are not twins
"
536021," A phone
"
536022," Yes
"
536023," No, they are not playing together, they are talking on their cell phones
"
536024," Yes, there is a lot of hair in this scene
"
536025," Black
"
536026," The kind that makes you look like a slut
"
536027," A chair
"
536028," She is talking on her cell phone
"
536029," Three
"
536030," Yes, there is a bottle of alcohol in the picture
"
262682000," Yes, the counter is empty.
"
262682001," The black dish is used for the sink.
"
262682002," A kitchen
"
262682003," Yes
"
262682004," Green cabinets
"
262682005," A sink
"
262682006," Green
"
262682007," Green
"
262682008," Yes
"
262682009," A towel
"
262682010," Two
"
262682011," No, but it will be a great place to have a party.
"
262682012," Yes
"
262682013," Two
"
262682014," Yes
"
262682015," The kitchen
"
262682016," No
"
262682017," Two
"
262682018," A light fixture
"
262682019," Yes, the wall has been painted recently.
"
262682020," A sink
"
262682021," Yes, there are pots in this photo.
"
131611000," The elephant's trunk is pointing at the elephant's trunk.
"
131611001," Elephants
"
131611002," No, this animal does not have claws.
"
131611003," Two
"
131611004," The rocks are gray
"
131611005," The elephant area is behind the elephant area.
"
131611006," No, the elephants are not the same size.
"
131611007," No, it is a herd of elephants.
"
131611008," The elephants are eating the grass
"
131611009," No, they are not sheared.
"
131611010," In a zoo
"
131611011," The elephants are gray
"
131611012," The woman is in the background.
"
131611013," Two elephants
"
131611014," Two
"
131611015," No, they do not have tusks.
"
131611016," Two
"
131611017," No, they do not have tusks.
"
131611018," Yes, they like to get wet.
"
131612000," He is riding the horse over a log.
"
131612001," The pole is white.
"
131612002," Yes, there is a pine tree.
"
262686000," No, they are just talking.
"
262686001," The cars are blue and white.
"
262686002," Bananas
"
262686003," Blue
"
262686004," No, he does not.
"
262686005," Blue
"
262686006," Bananas
"
262686007," Yes, there are a lot of carrots.
"
544000," The number of people on the field is three.
"
544001," Yes, he is wearing blue.
"
544002," The number of people wearing white is equal to the number of people in the stadium.
"
544003," Baseball
"
544004,"
"
544005," Yes, there are many seats available at this game.
"
544006," Baseball
"
544007," Yes, the catcher has his glove on the ground.
"
544008," They are waiting for the ball to be thrown.
"
544009," Yes, there are a lot of spectators.
"
544010," This is a baseball game
"
544011," There are three baseball players on the baseball field.
"
544012," The batter
"
544013," One
"
544014," Baseball
"
544015," The ball is red
"
544016," Yes
"
544017," Yes, it is.
"
544018," Yes, there are many people in the stands.
"
544019," Baseball
"
544020," Yes, there is a fence around the top row of seats
"
131617000," She is brushing her teeth
"
131617001," The little girl is wearing a white dress and the man is wearing a black suit
"
131617002," The towel is white
"
327771000," Two
"
327771001," Yes
"
327771002," A pattern of a tree
"
393768000," Three clocks
"
393768001," Yes, it is a home.
"
393768002," A clock
"
131627000," A black bus
"
131627001," Fashion district peter st
"
131627002," A building
"
524844000," Yes, the skating is in the night
"
524844001," Black
"
524844002," The skateboard is in the air.
"
524844003," Concrete
"
524844004," He is going to hit the ground hard.
"
524844005," Yes
"
524844006," Yes, he is.
"
524844007," 1
"
524844008," He is wearing a pair of black pants
"
524844009," Yes
"
524844010," Concrete
"
524844011," A skateboarder
"
524844012," Yes
"
524844013," Yes
"
524844014," 1
"
524844015," Black
"
524844016," He is doing a trick on his skateboard
"
524844017," He is doing a trick on his skateboard
"
524844018," Yes
"
524844019," Yes
"
262703000," The snowboarder has fallen off the snowboard
"
262703001," The snowboarder is leaning down because he is falling.
"
262703002," This person has been skiing for about a year.
"
262703003," Snowboarding
"
262703004," Grey
"
262703005," Yes, there is snow in the picture.
"
393777000," Yes
"
393777001," Two
"
393777002," Yes
"
393777003," A child sitting on a couch with a laptop computer
"
393777004," The room is clean
"
393777005," Yes
"
524850000," The people getting on the bus are getting on the bus.
"
524850001," Two
"
524850002," Yes, it has four engines.
"
564000," Yes
"
564001," Yes
"
564002," Blue
"
569000," No, this is a black and white photograph.
"
569001," The plants are red, yellow, and orange
"
569002," Yes, some of the flowers are red.
"
569003," No, this is a park in a city in North Korea
"
569004," Yes, the flowers are beautiful.
"
569005," The orange object is a kite
"
569006," Yes
"
569007," He is flying kites.
"
569008," The flowers are red
"
445200000," A strawberry
"
445200001," A plate of food
"
445200002," Yes
"
445200003," The pattern on the placemats is a floral design.
"
445200004," Ceramic
"
445200005," Yes, they are healthy.
"
445200006," Two
"
153013000," Yes, it is a frog
"
153013001," Yes, he is touching a toad
"
153013002," A frog
"
393794000," Yes, the flower is alive.
"
393794001," Broccoli
"
393794002," They are pink
"
139684000," Yellow
"
139684001," Yes, there are.
"
139684002," A cat
"
139684003," The rug is a black and white patterned rug.
"
393804000," A fork
"
393804001," Yes, there is beer in the image.
"
393804002," Yes, it does.
"
393804003," A sandwich
"
131661000," Yes, there are lights on in this photo
"
131661001," Black
"
131661002," The kitchen
"
131661003," Yes
"
131661004," No, it is a kitchen
"
131661005," It was taken at 9:30 am
"
131661006," Yes
"
590000," A bathroom
"
590001," Yes, it is an old fashioned bathroom.
"
